Data_Point,Date_Time,Test_Time(s),Step_Time(s),Cycle_Index,Step_Index,Current(A),Voltage(V),Power(W),Charge_Capacity(Ah),Discharge_Capacity(Ah),Charge_Energy(Wh),Discharge_Energy(Wh),ACR(Ohm),dV/dt(V/s),Internal_Resistance(Ohm),dQ/dV(Ah/V),dV/dQ(V/Ah)
425,02/10/2022 20:58:23.817,8429.084,8429.084,1,1,0.00000,3.21735,0.00000,0.00000,0.00000,0.00000,0.00000,,2.599967E-05,,,
426,02/10/2022 20:58:43.818,8449.085,8449.085,1,1,0.00000,3.21742,0.00000,0.00000,0.00000,0.00000,0.00000,,-2.979294E-05,,,
427,02/10/2022 20:59:03.819,8469.086,8469.086,1,1,0.00000,3.21738,0.00000,0.00000,0.00000,0.00000,0.00000,,-4.148884E-06,,,
428,02/10/2022 20:59:23.820,8489.087,8489.087,1,1,0.00000,3.21678,0.00000,0.00000,0.00000,0.00000,0.00000,,-6.717074E-07,,0,
429,02/10/2022 20:59:43.820,8509.087,8509.087,1,1,0.00000,3.21618,0.00000,0.00000,0.00000,0.00000,0.00000,,-3.769495E-05,,,
430,02/10/2022 21:00:03.821,8529.088,8529.088,1,1,0.00000,3.21575,0.00000,0.00000,0.00000,0.00000,0.00000,,-2.884367E-05,,,
431,02/10/2022 21:00:23.821,8549.088,8549.088,1,1,0.00000,3.21568,0.00000,0.00000,0.00000,0.00000,0.00000,,9.878704E-06,,,
432,02/10/2022 21:00:43.821,8569.088,8569.088,1,1,0.00000,3.21542,0.00000,0.00000,0.00000,0.00000,0.00000,,-3.595789E-06,,,
433,02/10/2022 21:01:03.822,8589.089,8589.089,1,1,0.00000,3.21555,0.00000,0.00000,0.00000,0.00000,0.00000,,-3.516673E-05,,,
434,02/10/2022 21:01:23.822,8609.089,8609.089,1,1,0.00000,3.21539,0.00000,0.00000,0.00000,0.00000,0.00000,,1.967724E-05,,0,
435,02/10/2022 21:01:43.822,8629.089,8629.089,1,1,0.00000,3.21530,0.00000,0.00000,0.00000,0.00000,0.00000,,1.280206E-05,,,
436,02/10/2022 21:02:03.824,8649.091,8649.091,1,1,0.00000,3.21516,0.00000,0.00000,0.00000,0.00000,0.00000,,-1.390864E-05,,,
437,02/10/2022 21:02:23.825,8669.092,8669.092,1,1,0.00000,3.21512,0.00000,0.00000,0.00000,0.00000,0.00000,,-3.121645E-05,,,
438,02/10/2022 21:02:43.825,8689.092,8689.092,1,1,0.00000,3.21501,0.00000,0.00000,0.00000,0.00000,0.00000,,-9.641216E-06,,,
439,02/10/2022 21:03:03.826,8709.093,8709.093,1,1,0.00000,3.21478,0.00000,0.00000,0.00000,0.00000,0.00000,,-2.663144E-05,,,
440,02/10/2022 21:03:23.826,8729.093,8729.093,1,1,0.00000,3.21470,0.00000,0.00000,0.00000,0.00000,0.00000,,2.56432E-05,,0,
441,02/10/2022 21:03:43.828,8749.095,8749.095,1,1,0.00000,3.21461,0.00000,0.00000,0.00000,0.00000,0.00000,,1.477768E-05,,,
442,02/10/2022 21:04:03.829,8769.096,8769.096,1,1,0.00000,3.21457,0.00000,0.00000,0.00000,0.00000,0.00000,,-4.544016E-06,,,
443,02/10/2022 21:04:23.829,8789.096,8789.096,1,1,0.00000,3.21427,0.00000,0.00000,0.00000,0.00000,0.00000,,-2.971293E-05,,,
444,02/10/2022 21:04:43.829,8809.096,8809.096,1,1,0.00000,3.21396,0.00000,0.00000,0.00000,0.00000,0.00000,,-3.706213E-05,,,
445,02/10/2022 21:05:03.829,8829.096,8829.096,1,1,0.00000,3.21371,0.00000,0.00000,0.00000,0.00000,0.00000,,-2.52876E-06,,,
446,02/10/2022 21:05:23.831,8849.098,8849.098,1,1,0.00000,3.21331,0.00000,0.00000,0.00000,0.00000,0.00000,,-3.398077E-06,,0,
447,02/10/2022 21:05:43.833,8869.100,8869.100,1,1,0.00000,3.21312,0.00000,0.00000,0.00000,0.00000,0.00000,,-2.453748E-05,,,
448,02/10/2022 21:06:03.833,8889.100,8889.100,1,1,0.00000,3.21296,0.00000,0.00000,0.00000,0.00000,0.00000,,-2.528802E-05,,,
449,02/10/2022 21:06:23.834,8909.101,8909.101,1,1,0.00000,3.21275,0.00000,0.00000,0.00000,0.00000,0.00000,,-2.49324E-05,,,
450,02/10/2022 21:06:43.834,8929.101,8929.101,1,1,0.00000,3.21288,0.00000,0.00000,0.00000,0.00000,0.00000,,2.829144E-05,,,
451,02/10/2022 21:07:03.834,8949.101,8949.101,1,1,0.00000,3.21282,0.00000,0.00000,0.00000,0.00000,0.00000,,1.335512E-05,,,
452,02/10/2022 21:07:23.836,8969.103,8969.103,1,1,0.00000,3.21267,0.00000,0.00000,0.00000,0.00000,0.00000,,9.403981E-06,,0,
453,02/10/2022 21:07:43.836,8989.103,8989.103,1,1,0.00000,3.21260,0.00000,0.00000,0.00000,0.00000,0.00000,,4.622927E-06,,,
454,02/10/2022 21:08:03.837,9009.104,9009.104,1,1,0.00000,3.21240,0.00000,0.00000,0.00000,0.00000,0.00000,,-1.216966E-05,,,
455,02/10/2022 21:08:23.837,9029.104,9029.104,1,1,0.00000,3.21210,0.00000,0.00000,0.00000,0.00000,0.00000,,-1.359253E-05,,,
456,02/10/2022 21:08:43.838,9049.105,9049.105,1,1,0.00000,3.21216,0.00000,0.00000,0.00000,0.00000,0.00000,,-2.48931E-05,,,
457,02/10/2022 21:09:03.839,9069.106,9069.106,1,1,0.00000,3.21176,0.00000,0.00000,0.00000,0.00000,0.00000,,-1.418476E-05,,,
458,02/10/2022 21:09:23.839,9089.106,9089.106,1,1,0.00000,3.21194,0.00000,0.00000,0.00000,0.00000,0.00000,,-1.983562E-05,,0,
459,02/10/2022 21:09:43.840,9109.107,9109.107,1,1,0.00000,3.21158,0.00000,0.00000,0.00000,0.00000,0.00000,,9.008856E-06,,,
460,02/10/2022 21:10:03.840,9129.107,9129.107,1,1,0.00000,3.21139,0.00000,0.00000,0.00000,0.00000,0.00000,,-1.742502E-05,,,
461,02/10/2022 21:10:23.840,9149.107,9149.107,1,1,0.00000,3.21106,0.00000,0.00000,0.00000,0.00000,0.00000,,9.838455E-06,,,
462,02/10/2022 21:10:43.841,9169.108,9169.108,1,1,0.00000,3.21096,0.00000,0.00000,0.00000,0.00000,0.00000,,-7.862993E-06,,,
463,02/10/2022 21:11:03.841,9189.108,9189.108,1,1,0.00000,3.21092,0.00000,0.00000,0.00000,0.00000,0.00000,,-1.548917E-05,,,
464,02/10/2022 21:11:23.841,9209.108,9209.108,1,1,0.00000,3.21068,0.00000,0.00000,0.00000,0.00000,0.00000,,-9.324802E-06,,0,
465,02/10/2022 21:11:43.843,9229.110,9229.110,1,1,0.00000,3.21037,0.00000,0.00000,0.00000,0.00000,0.00000,,1.540963E-06,,,
466,02/10/2022 21:12:03.844,9249.111,9249.111,1,1,0.00000,3.21054,0.00000,0.00000,0.00000,0.00000,0.00000,,8.337143E-06,,,
467,02/10/2022 21:12:23.844,9269.111,9269.111,1,1,0.00000,3.21055,0.00000,0.00000,0.00000,0.00000,0.00000,,-1.995482E-05,,,
468,02/10/2022 21:12:43.845,9289.112,9289.112,1,1,0.00000,3.21072,0.00000,0.00000,0.00000,0.00000,0.00000,,-2.244349E-05,,,
469,02/10/2022 21:13:03.845,9309.112,9309.112,1,1,0.00000,3.21064,0.00000,0.00000,0.00000,0.00000,0.00000,,2.185043E-05,,,
470,02/10/2022 21:13:23.846,9329.113,9329.113,1,1,0.00000,3.21125,0.00000,0.00000,0.00000,0.00000,0.00000,,6.559079E-06,,0,
471,02/10/2022 21:13:43.848,9349.115,9349.115,1,1,0.00000,3.21164,0.00000,0.00000,0.00000,0.00000,0.00000,,1.28813E-05,,,
472,02/10/2022 21:14:03.848,9369.115,9369.115,1,1,0.00000,3.21173,0.00000,0.00000,0.00000,0.00000,0.00000,,-1.857073E-06,,,
473,02/10/2022 21:14:23.849,9389.116,9389.116,1,1,0.00000,3.21202,0.00000,0.00000,0.00000,0.00000,0.00000,,2.643344E-05,,,
474,02/10/2022 21:14:43.850,9409.117,9409.117,1,1,0.00000,3.21218,0.00000,0.00000,0.00000,0.00000,0.00000,,1.161649E-05,,,
475,02/10/2022 21:15:03.850,9429.117,9429.117,1,1,0.00000,3.21182,0.00000,0.00000,0.00000,0.00000,0.00000,,-6.756642E-06,,,
476,02/10/2022 21:15:23.851,9449.118,9449.118,1,1,0.00000,3.21138,0.00000,0.00000,0.00000,0.00000,0.00000,,-2.754069E-05,,0,
477,02/10/2022 21:15:43.852,9469.119,9469.119,1,1,0.00000,3.21023,0.00000,0.00000,0.00000,0.00000,0.00000,,-4.453099E-05,,,
478,02/10/2022 21:16:03.853,9489.120,9489.120,1,1,0.00000,3.20911,0.00000,0.00000,0.00000,0.00000,0.00000,,-3.852439E-05,,,
479,02/10/2022 21:16:23.854,9509.121,9509.121,1,1,0.00000,3.20797,0.00000,0.00000,0.00000,0.00000,0.00000,,-5.543562E-05,,,
480,02/10/2022 21:16:43.856,9529.123,9529.123,1,1,0.00000,3.20684,0.00000,0.00000,0.00000,0.00000,0.00000,,-3.631231E-05,,,
481,02/10/2022 21:17:03.856,9549.123,9549.123,1,1,0.00000,3.20583,0.00000,0.00000,0.00000,0.00000,0.00000,,-4.654537E-05,,,
482,02/10/2022 21:17:23.856,9569.123,9569.123,1,1,0.00000,3.20467,0.00000,0.00000,0.00000,0.00000,0.00000,,-4.239765E-05,,0,
483,02/10/2022 21:17:43.856,9589.123,9589.123,1,1,0.00000,3.20350,0.00000,0.00000,0.00000,0.00000,0.00000,,-7.353159E-05,,,
484,02/10/2022 21:18:03.857,9609.124,9609.124,1,1,0.00000,3.20243,0.00000,0.00000,0.00000,0.00000,0.00000,,-3.915756E-05,,,
485,02/10/2022 21:18:23.857,9629.124,9629.124,1,1,0.00000,3.20182,0.00000,0.00000,0.00000,0.00000,0.00000,,-1.157669E-05,,,
486,02/10/2022 21:18:43.857,9649.124,9649.124,1,1,0.00000,3.20134,0.00000,0.00000,0.00000,0.00000,0.00000,,-3.674634E-05,,,
487,02/10/2022 21:19:03.858,9669.125,9669.125,1,1,0.00000,3.20141,0.00000,0.00000,0.00000,0.00000,0.00000,,-3.678616E-05,,,
488,02/10/2022 21:19:23.859,9689.126,9689.126,1,1,0.00000,3.20156,0.00000,0.00000,0.00000,0.00000,0.00000,,1.29207E-05,,0,
489,02/10/2022 21:19:43.859,9709.126,9709.126,1,1,0.00000,3.20213,0.00000,0.00000,0.00000,0.00000,0.00000,,4.06979E-06,,,
490,02/10/2022 21:20:03.860,9729.127,9729.127,1,1,0.00000,3.20304,0.00000,0.00000,0.00000,0.00000,0.00000,,2.220622E-05,,,
491,02/10/2022 21:20:23.860,9749.127,9749.127,1,1,0.00000,3.20466,0.00000,0.00000,0.00000,0.00000,0.00000,,0.0001009196,,,
492,02/10/2022 21:20:43.861,9769.128,9769.128,1,1,0.00000,3.20680,0.00000,0.00000,0.00000,0.00000,0.00000,,9.236253E-05,,,
493,02/10/2022 21:21:03.862,9789.129,9789.129,1,1,0.00000,3.20963,0.00000,0.00000,0.00000,0.00000,0.00000,,0.0001134129,,,
494,02/10/2022 21:21:23.862,9809.129,9809.129,1,1,0.00000,3.21301,0.00000,0.00000,0.00000,0.00000,0.00000,,0.0001995658,,0,
495,02/10/2022 21:21:43.863,9829.130,9829.130,1,1,0.00000,3.21571,0.00000,0.00000,0.00000,0.00000,0.00000,,0.0001152895,,,
496,02/10/2022 21:22:03.864,9849.131,9849.131,1,1,0.00000,3.21698,0.00000,0.00000,0.00000,0.00000,0.00000,,5.361805E-05,,,
497,02/10/2022 21:22:23.865,9869.132,9869.132,1,1,0.00000,3.21712,0.00000,0.00000,0.00000,0.00000,0.00000,,-1.299984E-05,,,
498,02/10/2022 21:22:43.865,9889.132,9889.132,1,1,0.00000,3.21611,0.00000,0.00000,0.00000,0.00000,0.00000,,-2.694732E-05,,,
499,02/10/2022 21:23:03.866,9909.133,9909.133,1,1,0.00000,3.21578,0.00000,0.00000,0.00000,0.00000,0.00000,,-0.0001283516,,,
500,02/10/2022 21:23:23.867,9929.134,9929.134,1,1,0.00000,3.21488,0.00000,0.00000,0.00000,0.00000,0.00000,,-6.958214E-05,,0,
501,02/10/2022 21:23:43.867,9949.134,9949.134,1,1,0.00000,3.21446,0.00000,0.00000,0.00000,0.00000,0.00000,,-5.543607E-05,,,
502,02/10/2022 21:24:03.868,9969.135,9969.135,1,1,0.00000,3.21386,0.00000,0.00000,0.00000,0.00000,0.00000,,-5.899318E-05,,,
503,02/10/2022 21:24:23.868,9989.135,9989.135,1,1,0.00000,3.21286,0.00000,0.00000,0.00000,0.00000,0.00000,,-5.681901E-05,,,
504,02/10/2022 21:24:43.869,10009.136,10009.136,1,1,0.00000,3.21163,0.00000,0.00000,0.00000,0.00000,0.00000,,-3.816973E-05,,,
505,02/10/2022 21:25:03.870,10029.137,10029.137,1,1,0.00000,3.21117,0.00000,0.00000,0.00000,0.00000,0.00000,,-2.678994E-05,,,
506,02/10/2022 21:25:23.870,10049.137,10049.137,1,1,0.00000,3.21074,0.00000,0.00000,0.00000,0.00000,0.00000,,-3.137243E-05,,0,
507,02/10/2022 21:25:43.871,10069.138,10069.138,1,1,0.00000,3.21001,0.00000,0.00000,0.00000,0.00000,0.00000,,-9.957156E-06,,,
508,02/10/2022 21:26:03.872,10089.139,10089.139,1,1,0.00000,3.20940,0.00000,0.00000,0.00000,0.00000,0.00000,,-2.48931E-05,,,
509,02/10/2022 21:26:23.872,10109.139,10109.139,1,1,0.00000,3.20845,0.00000,0.00000,0.00000,0.00000,0.00000,,-4.433305E-05,,,
510,02/10/2022 21:26:43.873,10129.140,10129.140,1,1,0.00000,3.20782,0.00000,0.00000,0.00000,0.00000,0.00000,,-1.224868E-05,,,
511,02/10/2022 21:27:03.873,10149.140,10149.140,1,1,0.00000,3.20673,0.00000,0.00000,0.00000,0.00000,0.00000,,-5.729316E-05,,,
512,02/10/2022 21:27:23.875,10169.142,10169.142,1,1,0.00000,3.20599,0.00000,0.00000,0.00000,0.00000,0.00000,,-6.827821E-05,,0,
513,02/10/2022 21:27:43.876,10189.143,10189.143,1,1,0.00000,3.20475,0.00000,0.00000,0.00000,0.00000,0.00000,,-3.765481E-05,,,
514,02/10/2022 21:28:03.876,10209.143,10209.143,1,1,0.00000,3.20356,0.00000,0.00000,0.00000,0.00000,0.00000,,-5.223556E-05,,,
515,02/10/2022 21:28:23.877,10229.144,10229.144,1,1,0.00000,3.20224,0.00000,0.00000,0.00000,0.00000,0.00000,,-5.361761E-05,,,
516,02/10/2022 21:28:43.877,10249.144,10249.144,1,1,0.00000,3.20136,0.00000,0.00000,0.00000,0.00000,0.00000,,-4.654576E-05,,,
517,02/10/2022 21:29:03.878,10269.145,10269.145,1,1,0.00000,3.20007,0.00000,0.00000,0.00000,0.00000,0.00000,,-5.784634E-05,,,
518,02/10/2022 21:29:23.878,10289.145,10289.145,1,1,0.00000,3.19876,0.00000,0.00000,0.00000,0.00000,0.00000,,-2.726364E-05,,0,
519,02/10/2022 21:29:43.879,10309.146,10309.146,1,1,0.00000,3.19740,0.00000,0.00000,0.00000,0.00000,0.00000,,-3.481285E-05,,,
520,02/10/2022 21:30:03.880,10329.147,10329.147,1,1,0.00000,3.19667,0.00000,0.00000,0.00000,0.00000,0.00000,,-6.642166E-05,,,
521,02/10/2022 21:30:23.880,10349.147,10349.147,1,1,0.00000,3.19581,0.00000,0.00000,0.00000,0.00000,0.00000,,-4.429281E-05,,,
522,02/10/2022 21:30:43.880,10369.147,10369.147,1,1,0.00000,3.19522,0.00000,0.00000,0.00000,0.00000,0.00000,,-3.180758E-05,,,
523,02/10/2022 21:31:03.881,10389.148,10389.148,1,1,0.00000,3.19481,0.00000,0.00000,0.00000,0.00000,0.00000,,-4.334524E-05,,,
524,02/10/2022 21:31:23.881,10409.148,10409.148,1,1,0.00000,3.19432,0.00000,0.00000,0.00000,0.00000,0.00000,,-3.02671E-05,,0,
525,02/10/2022 21:31:43.881,10429.148,10429.148,1,1,0.00000,3.19395,0.00000,0.00000,0.00000,0.00000,0.00000,,4.070026E-06,,,
526,02/10/2022 21:32:03.883,10449.150,10449.150,1,1,0.00000,3.19380,0.00000,0.00000,0.00000,0.00000,0.00000,,-2.552509E-05,,,
527,02/10/2022 21:32:23.885,10469.152,10469.152,1,1,0.00000,3.19346,0.00000,0.00000,0.00000,0.00000,0.00000,,-3.074049E-05,,,
528,02/10/2022 21:32:43.885,10489.152,10489.152,1,1,0.00000,3.19321,0.00000,0.00000,0.00000,0.00000,0.00000,,1.655602E-05,,,
529,02/10/2022 21:33:03.887,10509.154,10509.154,1,1,0.00000,3.19314,0.00000,0.00000,0.00000,0.00000,0.00000,,-2.924048E-06,,,
530,02/10/2022 21:33:23.888,10529.155,10529.155,1,1,0.00000,3.19281,0.00000,0.00000,0.00000,0.00000,0.00000,,-1.303838E-06,,0,
531,02/10/2022 21:33:43.888,10549.155,10549.155,1,1,0.00000,3.19286,0.00000,0.00000,0.00000,0.00000,0.00000,,-2.319385E-05,,,
532,02/10/2022 21:34:03.889,10569.156,10569.156,1,1,0.00000,3.19254,0.00000,0.00000,0.00000,0.00000,0.00000,,4.385673E-06,,,
533,02/10/2022 21:34:23.889,10589.156,10589.156,1,1,0.00000,3.19285,0.00000,0.00000,0.00000,0.00000,0.00000,,2.599903E-05,,,
534,02/10/2022 21:34:43.890,10609.157,10609.157,1,1,0.00000,3.19276,0.00000,0.00000,0.00000,0.00000,0.00000,,-6.322057E-06,,,
535,02/10/2022 21:35:03.890,10629.157,10629.157,1,1,0.00000,3.19320,0.00000,0.00000,0.00000,0.00000,0.00000,,8.45568E-06,,,
536,02/10/2022 21:35:23.891,10649.158,10649.158,1,1,0.00000,3.19355,0.00000,0.00000,0.00000,0.00000,0.00000,,2.327288E-05,,0,
537,02/10/2022 21:35:43.891,10669.158,10669.158,1,1,0.00000,3.19469,0.00000,0.00000,0.00000,0.00000,0.00000,,2.702657E-05,,,
538,02/10/2022 21:36:03.892,10689.159,10689.159,1,1,0.00000,3.19608,0.00000,0.00000,0.00000,0.00000,0.00000,,3.793266E-05,,,
539,02/10/2022 21:36:23.893,10709.160,10709.160,1,1,0.00000,3.19807,0.00000,0.00000,0.00000,0.00000,0.00000,,0.0001290039,,,
540,02/10/2022 21:36:43.894,10729.161,10729.161,1,1,0.00000,3.20137,0.00000,0.00000,0.00000,0.00000,0.00000,,0.0001384576,,,
541,02/10/2022 21:37:03.895,10749.162,10749.162,1,1,0.00000,3.20570,0.00000,0.00000,0.00000,0.00000,0.00000,,0.0002322502,,,
542,02/10/2022 21:37:23.895,10769.162,10769.162,1,1,0.00000,3.20862,0.00000,0.00000,0.00000,0.00000,0.00000,,0.0001491708,,0,
543,02/10/2022 21:37:43.896,10789.163,10789.163,1,1,0.00000,3.21023,0.00000,0.00000,0.00000,0.00000,0.00000,,5.614497E-05,,,
544,02/10/2022 21:38:03.897,10809.164,10809.164,1,1,0.00000,3.21100,0.00000,0.00000,0.00000,0.00000,0.00000,,6.231177E-05,,,
545,02/10/2022 21:38:23.897,10829.164,10829.164,1,1,0.00000,3.21142,0.00000,0.00000,0.00000,0.00000,0.00000,,-2.540613E-05,,,
546,02/10/2022 21:38:43.898,10849.165,10849.165,1,1,0.00000,3.21133,0.00000,0.00000,0.00000,0.00000,0.00000,,6.598592E-06,,,
547,02/10/2022 21:39:03.899,10869.166,10869.166,1,1,0.00000,3.21196,0.00000,0.00000,0.00000,0.00000,0.00000,,-1.343426E-06,,,
548,02/10/2022 21:39:23.900,10889.167,10889.167,1,1,0.00000,3.21125,0.00000,0.00000,0.00000,0.00000,0.00000,,3.303275E-05,,,
549,02/10/2022 21:39:43.900,10909.167,10909.167,1,1,0.00000,3.21100,0.00000,0.00000,0.00000,0.00000,0.00000,,-2.204799E-05,,0,
550,02/10/2022 21:40:03.901,10929.168,10929.168,1,1,0.00000,3.21117,0.00000,0.00000,0.00000,0.00000,0.00000,,2.892269E-05,,,
551,02/10/2022 21:40:23.901,10949.168,10949.168,1,1,0.00000,3.21068,0.00000,0.00000,0.00000,0.00000,0.00000,,-5.958588E-05,,,
552,02/10/2022 21:40:43.902,10969.169,10969.169,1,1,0.00000,3.21018,0.00000,0.00000,0.00000,0.00000,0.00000,,-2.497171E-05,,,
553,02/10/2022 21:41:03.902,10989.169,10989.169,1,1,0.00000,3.20963,0.00000,0.00000,0.00000,0.00000,0.00000,,-2.667118E-05,,,
554,02/10/2022 21:41:23.903,11009.170,11009.170,1,1,0.00000,3.20942,0.00000,0.00000,0.00000,0.00000,0.00000,,-4.239659E-05,,,
555,02/10/2022 21:41:43.904,11029.171,11029.171,1,1,0.00000,3.20911,0.00000,0.00000,0.00000,0.00000,0.00000,,-1.355291E-05,,0,
556,02/10/2022 21:42:03.905,11049.172,11049.172,1,1,0.00000,3.20826,0.00000,0.00000,0.00000,0.00000,0.00000,,-2.505073E-05,,,
557,02/10/2022 21:42:23.905,11069.172,11069.172,1,1,0.00000,3.20689,0.00000,0.00000,0.00000,0.00000,0.00000,,-0.0001001957,,,
558,02/10/2022 21:42:43.906,11089.173,11089.173,1,1,0.00000,3.20558,0.00000,0.00000,0.00000,0.00000,0.00000,,-3.852503E-05,,,
559,02/10/2022 21:43:03.906,11109.173,11109.173,1,1,0.00000,3.20398,0.00000,0.00000,0.00000,0.00000,0.00000,,-0.0001171579,,,
560,02/10/2022 21:43:23.906,11129.173,11129.173,1,1,0.00000,3.20240,0.00000,0.00000,0.00000,0.00000,0.00000,,-7.969544E-05,,,
561,02/10/2022 21:43:43.906,11149.173,11149.173,1,1,0.00000,3.20039,0.00000,0.00000,0.00000,0.00000,0.00000,,-6.34176E-05,,0,
562,02/10/2022 21:44:03.907,11169.174,11169.174,1,1,0.00000,3.19856,0.00000,0.00000,0.00000,0.00000,0.00000,,-0.0001094231,,,
563,02/10/2022 21:44:23.908,11189.175,11189.175,1,1,0.00000,3.19637,0.00000,0.00000,0.00000,0.00000,0.00000,,-8.466324E-05,,,
564,02/10/2022 21:44:43.908,11209.175,11209.175,1,1,0.00000,3.19491,0.00000,0.00000,0.00000,0.00000,0.00000,,-6.800218E-05,,,
565,02/10/2022 21:45:03.910,11229.177,11229.177,1,1,0.00000,3.19378,0.00000,0.00000,0.00000,0.00000,0.00000,,-5.409175E-05,,,
566,02/10/2022 21:45:23.912,11249.179,11249.179,1,1,0.00000,3.19335,0.00000,0.00000,0.00000,0.00000,0.00000,,-4.698117E-05,,,
567,02/10/2022 21:45:43.913,11269.180,11269.180,1,1,0.00000,3.19305,0.00000,0.00000,0.00000,0.00000,0.00000,,-4.528173E-05,,0,
568,02/10/2022 21:46:03.913,11289.180,11289.180,1,1,0.00000,3.19298,0.00000,0.00000,0.00000,0.00000,0.00000,,2.145512E-05,,,
569,02/10/2022 21:46:23.913,11309.180,11309.180,1,1,0.00000,3.19346,0.00000,0.00000,0.00000,0.00000,0.00000,,2.777892E-05,,,
570,02/10/2022 21:46:43.914,11329.181,11329.181,1,1,0.00000,3.19417,0.00000,0.00000,0.00000,0.00000,0.00000,,2.987122E-05,,,
571,02/10/2022 21:47:03.914,11349.181,11349.181,1,1,0.00000,3.19507,0.00000,0.00000,0.00000,0.00000,0.00000,,4.769201E-05,,,
572,02/10/2022 21:47:23.915,11369.182,11369.182,1,1,0.00000,3.19699,0.00000,0.00000,0.00000,0.00000,0.00000,,6.780349E-05,,,
573,02/10/2022 21:47:43.915,11389.182,11389.182,1,1,0.00000,3.19970,0.00000,0.00000,0.00000,0.00000,0.00000,,0.0001614518,,0,
574,02/10/2022 21:48:03.916,11409.183,11409.183,1,1,0.00000,3.20361,0.00000,0.00000,0.00000,0.00000,0.00000,,0.0001765226,,,
575,02/10/2022 21:48:23.917,11429.184,11429.184,1,1,0.00000,3.20784,0.00000,0.00000,0.00000,0.00000,0.00000,,0.0001827847,,,
576,02/10/2022 21:48:43.917,11449.184,11449.184,1,1,0.00000,3.21005,0.00000,0.00000,0.00000,0.00000,0.00000,,0.0001247741,,,
577,02/10/2022 21:49:03.918,11469.185,11469.185,1,1,0.00000,3.21086,0.00000,0.00000,0.00000,0.00000,0.00000,,7.207204E-05,,,
578,02/10/2022 21:49:23.918,11489.185,11489.185,1,1,0.00000,3.21114,0.00000,0.00000,0.00000,0.00000,0.00000,,4.433269E-05,,,
579,02/10/2022 21:49:43.919,11509.186,11509.186,1,1,0.00000,3.21060,0.00000,0.00000,0.00000,0.00000,0.00000,,1.955854E-05,,0,
580,02/10/2022 21:50:03.921,11529.188,11529.188,1,1,0.00000,3.21094,0.00000,0.00000,0.00000,0.00000,0.00000,,-6.065525E-05,,,
581,02/10/2022 21:50:23.922,11549.189,11549.189,1,1,0.00000,3.21005,0.00000,0.00000,0.00000,0.00000,0.00000,,6.203107E-06,,,
582,02/10/2022 21:50:43.924,11569.191,11569.191,1,1,0.00000,3.21068,0.00000,0.00000,0.00000,0.00000,0.00000,,1.141893E-05,,,
583,02/10/2022 21:51:03.924,11589.191,11589.191,1,1,0.00000,3.21055,0.00000,0.00000,0.00000,0.00000,0.00000,,-3.733934E-05,,,
584,02/10/2022 21:51:23.925,11609.192,11609.192,1,1,0.00000,3.21068,0.00000,0.00000,0.00000,0.00000,0.00000,,8.337143E-06,,,
585,02/10/2022 21:51:43.926,11629.193,11629.193,1,1,0.00000,3.20943,0.00000,0.00000,0.00000,0.00000,0.00000,,-9.97188E-05,,0,
586,02/10/2022 21:52:03.927,11649.194,11649.194,1,1,0.00000,3.20965,0.00000,0.00000,0.00000,0.00000,0.00000,,1.556794E-05,,,
587,02/10/2022 21:52:23.927,11669.194,11669.194,1,1,0.00000,3.20887,0.00000,0.00000,0.00000,0.00000,0.00000,,1.493549E-05,,,
588,02/10/2022 21:52:43.928,11689.195,11689.195,1,1,0.00000,3.20853,0.00000,0.00000,0.00000,0.00000,0.00000,,-3.919578E-05,,,
589,02/10/2022 21:53:03.929,11709.196,11709.196,1,1,0.00000,3.20800,0.00000,0.00000,0.00000,0.00000,0.00000,,-1.73072E-05,,,
590,02/10/2022 21:53:23.929,11729.196,11729.196,1,1,0.00000,3.20708,0.00000,0.00000,0.00000,0.00000,0.00000,,-4.342175E-05,,,
591,02/10/2022 21:53:43.931,11749.198,11749.198,1,1,0.00000,3.20601,0.00000,0.00000,0.00000,0.00000,0.00000,,-2.888414E-05,,0,
592,02/10/2022 21:54:03.932,11769.199,11769.199,1,1,0.00000,3.20571,0.00000,0.00000,0.00000,0.00000,0.00000,,-3.058219E-05,,,
593,02/10/2022 21:54:23.933,11789.200,11789.200,1,1,0.00000,3.20570,0.00000,0.00000,0.00000,0.00000,0.00000,,-5.124775E-05,,,
594,02/10/2022 21:54:43.933,11809.200,11809.200,1,1,0.00000,3.20672,0.00000,0.00000,0.00000,0.00000,0.00000,,9.891197E-05,,,
595,02/10/2022 21:55:03.933,11829.200,11829.200,1,1,0.00000,3.20522,0.00000,0.00000,0.00000,0.00000,0.00000,,-9.186477E-05,,,
596,02/10/2022 21:55:23.934,11849.201,11849.201,1,1,0.00000,3.20755,0.00000,0.00000,0.00000,0.00000,0.00000,,0.0002326461,,,
597,02/10/2022 21:55:43.935,11869.202,11869.202,1,1,0.00000,3.20459,0.00000,0.00000,0.00000,0.00000,0.00000,,-5.575217E-05,,0,
598,02/10/2022 21:56:03.936,11889.203,11889.203,1,1,0.00000,3.20318,0.00000,0.00000,0.00000,0.00000,0.00000,,-8.048701E-05,,,
599,02/10/2022 21:56:23.937,11909.204,11909.204,1,1,0.00000,3.20145,0.00000,0.00000,0.00000,0.00000,0.00000,,-8.787549E-05,,,
