Data_Point,Date_Time,Test_Time(s),Step_Time(s),Cycle_Index,Step_Index,Current(A),Voltage(V),Power(W),Charge_Capacity(Ah),Discharge_Capacity(Ah),Charge_Energy(Wh),Discharge_Energy(Wh),ACR(Ohm),dV/dt(V/s),Internal_Resistance(Ohm),dQ/dV(Ah/V),dV/dQ(V/Ah)
180,02/03/2022 12:00:20.125,3104.599,3104.599,1,1,0.00000,2.63246,0.00000,0.00000,0.00000,0.00000,0.00000,,0.0003194892,,,
181,02/03/2022 12:00:40.126,3124.600,3124.600,1,1,0.00000,2.64127,0.00000,0.00000,0.00000,0.00000,0.00000,,0.0119165,,,
182,02/03/2022 12:01:00.127,3144.601,3144.601,1,1,0.00000,2.64738,0.00000,0.00000,0.00000,0.00000,0.00000,,0.01269709,,,
183,02/03/2022 12:01:16.471,3160.945,3160.945,1,1,0.00000,2.65739,0.00000,0.00000,0.00000,0.00000,0.00000,,0.01463404,,0,
184,02/03/2022 12:01:36.472,3180.946,3180.946,1,1,0.00000,2.66280,0.00000,0.00000,0.00000,0.00000,0.00000,,0.01058746,,,
185,02/03/2022 12:01:50.345,3194.820,3194.820,1,1,0.00000,2.67312,0.00000,0.00000,0.00000,0.00000,0.00000,,0.01568216,,,
186,02/03/2022 12:02:10.346,3214.820,3214.820,1,1,0.00000,2.67788,0.00000,0.00000,0.00000,0.00000,0.00000,,0.001416601,,,
187,02/03/2022 12:02:23.973,3228.447,3228.447,1,1,0.00000,2.68793,0.00000,0.00000,0.00000,0.00000,0.00000,,0.01758746,,,
188,02/03/2022 12:02:43.974,3248.448,3248.448,1,1,0.00000,2.69012,0.00000,0.00000,0.00000,0.00000,0.00000,,-0.02173982,,,
189,02/03/2022 12:02:52.450,3256.924,3256.924,1,1,0.00000,2.70014,0.00000,0.00000,0.00000,0.00000,0.00000,,-0.01789056,,,
190,02/03/2022 12:03:12.451,3276.925,3276.925,1,1,0.00000,2.70723,0.00000,0.00000,0.00000,0.00000,0.00000,,0.04630041,,0,
191,02/03/2022 12:03:30.261,3294.736,3294.736,1,1,0.00000,2.71734,0.00000,0.00000,0.00000,0.00000,0.00000,,-0.02012392,,,
192,02/03/2022 12:03:50.263,3314.737,3314.737,1,1,0.00000,2.72211,0.00000,0.00000,0.00000,0.00000,0.00000,,0.01723986,,,
193,02/03/2022 12:04:05.972,3330.446,3330.446,1,1,0.00000,2.73278,0.00000,0.00000,0.00000,0.00000,0.00000,,0.02081144,,,
194,02/03/2022 12:04:25.972,3350.446,3350.446,1,1,0.00000,2.73814,0.00000,0.00000,0.00000,0.00000,0.00000,,-0.03980048,,,
195,02/03/2022 12:04:40.815,3365.289,3365.289,1,1,0.00000,2.74831,0.00000,0.00000,0.00000,0.00000,0.00000,,-0.01148404,,,
196,02/03/2022 12:05:00.816,3385.290,3385.290,1,1,0.00000,2.75306,0.00000,0.00000,0.00000,0.00000,0.00000,,0.01550591,,,
197,02/03/2022 12:05:15.003,3399.477,3399.477,1,1,0.00000,2.76328,0.00000,0.00000,0.00000,0.00000,0.00000,,0.01060893,,0,
198,02/03/2022 12:05:35.003,3419.478,3419.478,1,1,0.00000,2.76779,0.00000,0.00000,0.00000,0.00000,0.00000,,0.0225046,,,
199,02/03/2022 12:05:49.538,3434.012,3434.012,1,1,0.00000,2.77822,0.00000,0.00000,0.00000,0.00000,0.00000,,0.003991585,,,
200,02/03/2022 12:06:09.540,3454.014,3454.014,1,1,0.00000,2.78131,0.00000,0.00000,0.00000,0.00000,0.00000,,0.01081258,,,
201,02/03/2022 12:06:19.963,3464.437,3464.437,1,1,0.00000,2.79171,0.00000,0.00000,0.00000,0.00000,0.00000,,-0.02767915,,,
202,02/03/2022 12:06:39.964,3484.438,3484.438,1,1,0.00000,2.79579,0.00000,0.00000,0.00000,0.00000,0.00000,,-0.03869066,,,
203,02/03/2022 12:06:53.932,3498.407,3498.407,1,1,0.00000,2.80580,0.00000,0.00000,0.00000,0.00000,0.00000,,-0.03337471,,,
204,02/03/2022 12:07:13.934,3518.408,3518.408,1,1,0.00000,2.80997,0.00000,0.00000,0.00000,0.00000,0.00000,,-0.0156619,,0,
205,02/03/2022 12:07:25.808,3530.282,3530.282,1,1,0.00000,2.82032,0.00000,0.00000,0.00000,0.00000,0.00000,,0.01284329,,,
206,02/03/2022 12:07:45.809,3550.284,3550.284,1,1,0.00000,2.82367,0.00000,0.00000,0.00000,0.00000,0.00000,,-0.01105527,,,
207,02/03/2022 12:07:55.947,3560.421,3560.421,1,1,0.00000,2.83374,0.00000,0.00000,0.00000,0.00000,0.00000,,0.01660304,,,
208,02/03/2022 12:08:15.948,3580.422,3580.422,1,1,0.00000,2.83714,0.00000,0.00000,0.00000,0.00000,0.00000,,0.01112904,,,
209,02/03/2022 12:08:27.348,3591.822,3591.822,1,1,0.00000,2.84758,0.00000,0.00000,0.00000,0.00000,0.00000,,0.01977824,,,
210,02/03/2022 12:08:47.348,3611.822,3611.822,1,1,0.00000,2.85275,0.00000,0.00000,0.00000,0.00000,0.00000,,0.01177325,,,
211,02/03/2022 12:09:01.506,3625.980,3625.980,1,1,0.00000,2.86281,0.00000,0.00000,0.00000,0.00000,0.00000,,0.01387596,,,
212,02/03/2022 12:09:21.508,3645.982,3645.982,1,1,0.00000,2.86868,0.00000,0.00000,0.00000,0.00000,0.00000,,0.02424936,,0,
213,02/03/2022 12:09:39.200,3663.675,3663.675,1,1,0.00000,2.87937,0.00000,0.00000,0.00000,0.00000,0.00000,,0.01579888,,,
214,02/03/2022 12:09:59.201,3683.675,3683.675,1,1,0.00000,2.88727,0.00000,0.00000,0.00000,0.00000,0.00000,,0.00763841,,,
215,02/03/2022 12:10:19.202,3703.676,3703.676,1,1,0.00000,2.89265,0.00000,0.00000,0.00000,0.00000,0.00000,,0.0001747828,,,
216,02/03/2022 12:10:34.300,3718.774,3718.774,1,1,0.00000,2.90270,0.00000,0.00000,0.00000,0.00000,0.00000,,-0.02975915,,,
217,02/03/2022 12:10:54.301,3738.775,3738.775,1,1,0.00000,2.90671,0.00000,0.00000,0.00000,0.00000,0.00000,,0.0003432474,,,
218,02/03/2022 12:11:04.824,3749.298,3749.298,1,1,0.00000,2.91676,0.00000,0.00000,0.00000,0.00000,0.00000,,0.01290288,,,
219,02/03/2022 12:11:24.825,3769.300,3769.300,1,1,0.00000,2.92186,0.00000,0.00000,0.00000,0.00000,0.00000,,-0.02477035,,0,
220,02/03/2022 12:11:40.289,3784.763,3784.763,1,1,0.00000,2.93222,0.00000,0.00000,0.00000,0.00000,0.00000,,-0.0273107,,,
221,02/03/2022 12:12:00.289,3804.763,3804.763,1,1,0.00000,2.93901,0.00000,0.00000,0.00000,0.00000,0.00000,,0.02186328,,,
222,02/03/2022 12:12:19.882,3824.356,3824.356,1,1,0.00000,2.94905,0.00000,0.00000,0.00000,0.00000,0.00000,,-0.03272009,,,
223,02/03/2022 12:12:39.882,3844.356,3844.356,1,1,0.00000,2.95760,0.00000,0.00000,0.00000,0.00000,0.00000,,-0.03239938,,,
224,02/03/2022 12:12:59.883,3864.357,3864.357,1,1,0.00000,2.96416,0.00000,0.00000,0.00000,0.00000,0.00000,,0.01255634,,,
225,02/03/2022 12:13:17.903,3882.377,3882.377,1,1,0.00000,2.97418,0.00000,0.00000,0.00000,0.00000,0.00000,,-0.02846718,,0,
226,02/03/2022 12:13:37.903,3902.377,3902.377,1,1,0.00000,2.98057,0.00000,0.00000,0.00000,0.00000,0.00000,,0.003881622,,,
227,02/03/2022 12:13:55.344,3919.818,3919.818,1,1,0.00000,2.99117,0.00000,0.00000,0.00000,0.00000,0.00000,,0.01263451,,,
228,02/03/2022 12:14:15.344,3939.818,3939.818,1,1,0.00000,2.99611,0.00000,0.00000,0.00000,0.00000,0.00000,,0.01093526,,,
229,02/03/2022 12:14:31.279,3955.753,3955.753,1,1,0.00000,3.00612,0.00000,0.00000,0.00000,0.00000,0.00000,,-0.02486141,,,
230,02/03/2022 12:14:51.280,3975.754,3975.754,1,1,0.00000,3.01072,0.00000,0.00000,0.00000,0.00000,0.00000,,-0.02915306,,,
231,02/03/2022 12:15:03.872,3988.347,3988.347,1,1,0.00000,3.02080,0.00000,0.00000,0.00000,0.00000,0.00000,,0.01147544,,,
232,02/03/2022 12:15:23.873,4008.347,4008.347,1,1,0.00000,3.02450,0.00000,0.00000,0.00000,0.00000,0.00000,,-0.03268697,,0,
233,02/03/2022 12:15:37.297,4021.771,4021.771,1,1,0.00000,3.03451,0.00000,0.00000,0.00000,0.00000,0.00000,,-0.01720256,,,
234,02/03/2022 12:15:57.298,4041.772,4041.772,1,1,0.00000,3.03889,0.00000,0.00000,0.00000,0.00000,0.00000,,-0.02574986,,,
235,02/03/2022 12:16:10.214,4054.688,4054.688,1,1,0.00000,3.04943,0.00000,0.00000,0.00000,0.00000,0.00000,,-0.03894021,,,
236,02/03/2022 12:16:30.215,4074.689,4074.689,1,1,0.00000,3.05769,0.00000,0.00000,0.00000,0.00000,0.00000,,-0.01785515,,,
237,02/03/2022 12:16:50.215,4094.689,4094.689,1,1,0.00000,3.06103,0.00000,0.00000,0.00000,0.00000,0.00000,,0.0187955,,,
238,02/03/2022 12:16:59.932,4104.406,4104.406,1,1,0.00000,3.07124,0.00000,0.00000,0.00000,0.00000,0.00000,,0.0002333997,,,
239,02/03/2022 12:17:19.933,4124.407,4124.407,1,1,0.00000,3.07521,0.00000,0.00000,0.00000,0.00000,0.00000,,-0.03430872,,0,
240,02/03/2022 12:17:32.871,4137.345,4137.345,1,1,0.00000,3.08527,0.00000,0.00000,0.00000,0.00000,0.00000,,-0.02668454,,,
241,02/03/2022 12:17:52.871,4157.345,4157.345,1,1,0.00000,3.09170,0.00000,0.00000,0.00000,0.00000,0.00000,,0.0003195243,,,
242,02/03/2022 12:18:09.971,4174.445,4174.445,1,1,0.00000,3.10205,0.00000,0.00000,0.00000,0.00000,0.00000,,0.03119602,,,
243,02/03/2022 12:18:29.972,4194.446,4194.446,1,1,0.00000,3.10654,0.00000,0.00000,0.00000,0.00000,0.00000,,-0.03293665,,,
244,02/03/2022 12:18:45.485,4209.960,4209.960,1,1,0.00000,3.11662,0.00000,0.00000,0.00000,0.00000,0.00000,,-0.02095169,,,
245,02/03/2022 12:19:05.486,4229.960,4229.960,1,1,0.00000,3.12227,0.00000,0.00000,0.00000,0.00000,0.00000,,0.0003500105,,,
246,02/03/2022 12:19:21.472,4245.947,4245.947,1,1,0.00000,3.13230,0.00000,0.00000,0.00000,0.00000,0.00000,,-0.01839694,,0,
247,02/03/2022 12:19:41.473,4265.948,4265.948,1,1,0.00000,3.13636,0.00000,0.00000,0.00000,0.00000,0.00000,,0.0003488267,,,
248,02/03/2022 12:19:54.793,4279.267,4279.267,1,1,0.00000,3.14642,0.00000,0.00000,0.00000,0.00000,0.00000,,-0.02465551,,,
249,02/03/2022 12:20:14.794,4299.268,4299.268,1,1,0.00000,3.15569,0.00000,0.00000,0.00000,0.00000,0.00000,,0.0006427019,,,
250,02/03/2022 12:20:34.795,4319.269,4319.269,1,1,0.00000,3.16093,0.00000,0.00000,0.00000,0.00000,0.00000,,0.0004029535,,,
251,02/03/2022 12:20:49.733,4334.207,4334.207,1,1,0.00000,3.17095,0.00000,0.00000,0.00000,0.00000,0.00000,,0.02627524,,,
252,02/03/2022 12:21:09.733,4354.207,4354.207,1,1,0.00000,3.17622,0.00000,0.00000,0.00000,0.00000,0.00000,,0.0005812286,,,
253,02/03/2022 12:21:23.054,4367.528,4367.528,1,1,0.00000,3.18635,0.00000,0.00000,0.00000,0.00000,0.00000,,0.01862331,,0,
254,02/03/2022 12:21:43.055,4387.529,4387.529,1,1,0.00000,3.19213,0.00000,0.00000,0.00000,0.00000,0.00000,,0.03120845,,,
255,02/03/2022 12:22:00.001,4404.476,4404.476,1,1,0.00000,3.20236,0.00000,0.00000,0.00000,0.00000,0.00000,,-0.01696889,,,
256,02/03/2022 12:22:20.002,4424.476,4424.476,1,1,0.00000,3.20654,0.00000,0.00000,0.00000,0.00000,0.00000,,-0.01720205,,,
257,02/03/2022 12:22:31.322,4435.796,4435.796,1,1,0.00000,3.21690,0.00000,0.00000,0.00000,0.00000,0.00000,,0.01846492,,,
258,02/03/2022 12:22:51.323,4455.797,4455.797,1,1,0.00000,3.22201,0.00000,0.00000,0.00000,0.00000,0.00000,,0.0006227857,,,
259,02/03/2022 12:23:08.485,4472.959,4472.959,1,1,0.00000,3.23208,0.00000,0.00000,0.00000,0.00000,0.00000,,-0.01813441,,,
260,02/03/2022 12:23:28.486,4492.960,4492.960,1,1,0.00000,3.23339,0.00000,0.00000,0.00000,0.00000,0.00000,,-0.01515646,,0,
261,02/03/2022 12:23:37.172,4501.647,4501.647,1,1,0.00000,3.24349,0.00000,0.00000,0.00000,0.00000,0.00000,,0.0291637,,,
262,02/03/2022 12:23:57.174,4521.648,4521.648,1,1,0.00000,3.24825,0.00000,0.00000,0.00000,0.00000,0.00000,,-0.03868075,,,
263,02/03/2022 12:24:11.877,4536.351,4536.351,1,1,0.00000,3.25852,0.00000,0.00000,0.00000,0.00000,0.00000,,0.01843471,,,
264,02/03/2022 12:24:31.878,4556.352,4556.352,1,1,0.00000,3.26424,0.00000,0.00000,0.00000,0.00000,0.00000,,0.01046214,,,
265,02/03/2022 12:24:47.223,4571.698,4571.698,1,1,0.00000,3.27428,0.00000,0.00000,0.00000,0.00000,0.00000,,-0.02632971,,,
266,02/03/2022 12:25:07.224,4591.698,4591.698,1,1,0.00000,3.27846,0.00000,0.00000,0.00000,0.00000,0.00000,,0.01883319,,,
267,02/03/2022 12:25:19.239,4603.713,4603.713,1,1,0.00000,3.28850,0.00000,0.00000,0.00000,0.00000,0.00000,,0.01548737,,0,
268,02/03/2022 12:25:39.240,4623.714,4623.714,1,1,0.00000,3.29312,0.00000,0.00000,0.00000,0.00000,0.00000,,0.01717849,,,
269,02/03/2022 12:25:53.511,4637.985,4637.985,1,1,0.00000,3.30315,0.00000,0.00000,0.00000,0.00000,0.00000,,-0.01917412,,,
270,02/03/2022 12:26:13.512,4657.986,4657.986,1,1,0.00000,3.30628,0.00000,0.00000,0.00000,0.00000,0.00000,,0.01150806,,,
271,02/03/2022 12:26:25.951,4670.425,4670.425,1,1,0.00000,3.31699,0.00000,0.00000,0.00000,0.00000,0.00000,,0.01228842,,,
272,02/03/2022 12:26:45.952,4690.426,4690.426,1,1,0.00000,3.32067,0.00000,0.00000,0.00000,0.00000,0.00000,,-0.01768123,,,
273,02/03/2022 12:26:59.294,4703.768,4703.768,1,1,0.00000,3.33110,0.00000,0.00000,0.00000,0.00000,0.00000,,0.01997424,,,
274,02/03/2022 12:27:19.296,4723.770,4723.770,1,1,0.00000,3.33644,0.00000,0.00000,0.00000,0.00000,0.00000,,0.01044884,,0,
275,02/03/2022 12:27:37.503,4741.977,4741.977,1,1,0.00000,3.34717,0.00000,0.00000,0.00000,0.00000,0.00000,,-0.0174856,,,
276,02/03/2022 12:27:57.504,4761.978,4761.978,1,1,0.00000,3.35053,0.00000,0.00000,0.00000,0.00000,0.00000,,-0.02468573,,,
277,02/03/2022 12:28:10.000,4774.474,4774.474,1,1,0.00000,3.36057,0.00000,0.00000,0.00000,0.00000,0.00000,,-0.02291639,,,
278,02/03/2022 12:28:30.001,4794.475,4794.475,1,1,0.00000,3.36651,0.00000,0.00000,0.00000,0.00000,0.00000,,-0.03245921,,,
279,02/03/2022 12:28:46.573,4811.047,4811.047,1,1,0.00000,3.37655,0.00000,0.00000,0.00000,0.00000,0.00000,,-0.04260771,,,
280,02/03/2022 12:29:06.573,4831.047,4831.047,1,1,0.00000,3.37973,0.00000,0.00000,0.00000,0.00000,0.00000,,-0.0143508,,,
281,02/03/2022 12:29:18.247,4842.721,4842.721,1,1,0.00000,3.39005,0.00000,0.00000,0.00000,0.00000,0.00000,,0.0002799426,,0,
282,02/03/2022 12:29:38.249,4862.723,4862.723,1,1,0.00000,3.39463,0.00000,0.00000,0.00000,0.00000,0.00000,,0.01935246,,,
283,02/03/2022 12:29:55.168,4879.642,4879.642,1,1,0.00000,3.40479,0.00000,0.00000,0.00000,0.00000,0.00000,,-0.02771277,,,
284,02/03/2022 12:30:15.168,4899.642,4899.642,1,1,0.00000,3.41013,0.00000,0.00000,0.00000,0.00000,0.00000,,-0.02056772,,,
285,02/03/2022 12:30:32.940,4917.414,4917.414,1,1,0.00000,3.42043,0.00000,0.00000,0.00000,0.00000,0.00000,,0.0008822656,,,
286,02/03/2022 12:30:52.941,4937.415,4937.415,1,1,0.00000,3.42355,0.00000,0.00000,0.00000,0.00000,0.00000,,0.02378135,,,
287,02/03/2022 12:31:03.000,4947.474,4947.474,1,1,0.00000,3.43358,0.00000,0.00000,0.00000,0.00000,0.00000,,0.0006264591,,,
288,02/03/2022 12:31:23.001,4967.476,4967.476,1,1,0.00000,3.43751,0.00000,0.00000,0.00000,0.00000,0.00000,,-0.02730822,,0,
289,02/03/2022 12:31:35.889,4980.364,4980.364,1,1,0.00000,3.44765,0.00000,0.00000,0.00000,0.00000,0.00000,,0.01280551,,,
290,02/03/2022 12:31:55.891,5000.365,5000.365,1,1,0.00000,3.44845,0.00000,0.00000,0.00000,0.00000,0.00000,,0.0002456657,,,
291,02/03/2022 12:32:01.542,5006.016,5006.016,1,1,0.00000,3.45847,0.00000,0.00000,0.00000,0.00000,0.00000,,0.0003426502,,,
292,02/03/2022 12:32:21.543,5026.017,5026.017,1,1,0.00000,3.45996,0.00000,0.00000,0.00000,0.00000,0.00000,,-0.01174886,,,
293,02/03/2022 12:32:30.948,5035.422,5035.422,1,1,0.00000,3.47003,0.00000,0.00000,0.00000,0.00000,0.00000,,-0.02799715,,,
294,02/03/2022 12:32:50.948,5055.423,5055.423,1,1,0.00000,3.47589,0.00000,0.00000,0.00000,0.00000,0.00000,,0.01852001,,,
295,02/03/2022 12:33:06.396,5070.870,5070.870,1,1,0.00000,3.48590,0.00000,0.00000,0.00000,0.00000,0.00000,,0.03083249,,,
296,02/03/2022 12:33:26.396,5090.871,5090.871,1,1,0.00000,3.49137,0.00000,0.00000,0.00000,0.00000,0.00000,,-0.02471343,,0,
297,02/03/2022 12:33:43.021,5107.495,5107.495,1,1,0.00000,3.50150,0.00000,0.00000,0.00000,0.00000,0.00000,,-0.02550841,,,
298,02/03/2022 12:34:03.021,5127.495,5127.495,1,1,0.00000,3.50935,0.00000,0.00000,0.00000,0.00000,0.00000,,-0.02388777,,,
299,02/03/2022 12:34:23.022,5147.496,5147.496,1,1,0.00000,3.51318,0.00000,0.00000,0.00000,0.00000,0.00000,,-0.02099129,,,
300,02/03/2022 12:34:35.481,5159.955,5159.955,1,1,0.00000,3.52318,0.00000,0.00000,0.00000,0.00000,0.00000,,-0.03815121,,,
301,02/03/2022 12:34:55.481,5179.955,5179.955,1,1,0.00000,3.52867,0.00000,0.00000,0.00000,0.00000,0.00000,,-0.01908123,,,
302,02/03/2022 12:35:12.407,5196.881,5196.881,1,1,0.00000,3.53875,0.00000,0.00000,0.00000,0.00000,0.00000,,-0.02739868,,,
303,02/03/2022 12:35:32.408,5216.882,5216.882,1,1,0.00000,3.54266,0.00000,0.00000,0.00000,0.00000,0.00000,,0.01317277,,0,
304,02/03/2022 12:35:45.525,5229.999,5229.999,1,1,0.00000,3.55314,0.00000,0.00000,0.00000,0.00000,0.00000,,-0.02115827,,,
305,02/03/2022 12:36:05.527,5250.001,5250.001,1,1,0.00000,3.55735,0.00000,0.00000,0.00000,0.00000,0.00000,,-0.02744012,,,
306,02/03/2022 12:36:20.274,5264.748,5264.748,1,1,0.00000,3.56750,0.00000,0.00000,0.00000,0.00000,0.00000,,0.01872037,,,
307,02/03/2022 12:36:40.275,5284.749,5284.749,1,1,0.00000,3.57199,0.00000,0.00000,0.00000,0.00000,0.00000,,0.0130449,,,
308,02/03/2022 12:36:55.722,5300.196,5300.196,1,1,0.00000,3.58233,0.00000,0.00000,0.00000,0.00000,0.00000,,0.01711268,,,
309,02/03/2022 12:37:15.722,5320.196,5320.196,1,1,0.00000,3.58650,0.00000,0.00000,0.00000,0.00000,0.00000,,0.0003058518,,,
310,02/03/2022 12:37:29.075,5333.549,5333.549,1,1,0.00000,3.59652,0.00000,0.00000,0.00000,0.00000,0.00000,,0.008385524,,0,
311,02/03/2022 12:37:49.076,5353.550,5353.550,1,1,0.00000,3.59935,0.00000,0.00000,0.00000,0.00000,0.00000,,0.0002020928,,,
312,02/03/2022 12:38:01.309,5365.783,5365.783,1,1,0.00000,3.60952,0.00000,0.00000,0.00000,0.00000,0.00000,,0.01691333,,,
313,02/03/2022 12:38:21.310,5385.784,5385.784,1,1,0.00000,3.61124,0.00000,0.00000,0.00000,0.00000,0.00000,,-0.01855507,,,
314,02/03/2022 12:38:29.174,5393.648,5393.648,1,1,0.00000,3.62126,0.00000,0.00000,0.00000,0.00000,0.00000,,-0.02209402,,,
315,02/03/2022 12:38:49.174,5413.648,5413.648,1,1,0.00000,3.62586,0.00000,0.00000,0.00000,0.00000,0.00000,,-0.01996938,,,
316,02/03/2022 12:39:02.001,5426.475,5426.475,1,1,0.00000,3.63591,0.00000,0.00000,0.00000,0.00000,0.00000,,0.01305884,,,
317,02/03/2022 12:39:22.001,5446.475,5446.475,1,1,0.00000,3.63701,0.00000,0.00000,0.00000,0.00000,0.00000,,0.000264647,,0,
318,02/03/2022 12:39:28.573,5453.047,5453.047,1,1,0.00000,3.64707,0.00000,0.00000,0.00000,0.00000,0.00000,,-0.02756385,,,
319,02/03/2022 12:39:48.573,5473.047,5473.047,1,1,0.00000,3.65464,0.00000,0.00000,0.00000,0.00000,0.00000,,0.0169969,,,
320,02/03/2022 12:40:08.573,5493.048,5493.048,1,1,0.00000,3.65986,0.00000,0.00000,0.00000,0.00000,0.00000,,0.01366907,,,
321,02/03/2022 12:40:22.736,5507.211,5507.211,1,1,0.00000,3.67010,0.00000,0.00000,0.00000,0.00000,0.00000,,0.008970418,,,
322,02/03/2022 12:40:42.737,5527.211,5527.211,1,1,0.00000,3.67403,0.00000,0.00000,0.00000,0.00000,0.00000,,0.01553651,,,
323,02/03/2022 12:40:56.758,5541.233,5541.233,1,1,0.00000,3.68417,0.00000,0.00000,0.00000,0.00000,0.00000,,-0.03694429,,,
324,02/03/2022 12:41:16.759,5561.233,5561.233,1,1,0.00000,3.68721,0.00000,0.00000,0.00000,0.00000,0.00000,,-0.01421561,,,
325,02/03/2022 12:41:26.565,5571.039,5571.039,1,1,0.00000,3.69730,0.00000,0.00000,0.00000,0.00000,0.00000,,0.000221679,,0,
326,02/03/2022 12:41:46.566,5591.040,5591.040,1,1,0.00000,3.70202,0.00000,0.00000,0.00000,0.00000,0.00000,,-0.02594537,,,
327,02/03/2022 12:42:02.652,5607.126,5607.126,1,1,0.00000,3.71202,0.00000,0.00000,0.00000,0.00000,0.00000,,-0.0130214,,,
328,02/03/2022 12:42:22.652,5627.127,5627.127,1,1,0.00000,3.71967,0.00000,0.00000,0.00000,0.00000,0.00000,,0.02072703,,,
329,02/03/2022 12:42:42.652,5647.127,5647.127,1,1,0.00000,3.72163,0.00000,0.00000,0.00000,0.00000,0.00000,,0.004320226,,,
330,02/03/2022 12:42:51.053,5655.528,5655.528,1,1,0.00000,3.73235,0.00000,0.00000,0.00000,0.00000,0.00000,,-0.03789781,,,
331,02/03/2022 12:43:11.054,5675.528,5675.528,1,1,0.00000,3.73590,0.00000,0.00000,0.00000,0.00000,0.00000,,-0.02566413,,,
332,02/03/2022 12:43:24.401,5688.876,5688.876,1,1,0.00000,3.74590,0.00000,0.00000,0.00000,0.00000,0.00000,,0.01915601,,0,
333,02/03/2022 12:43:44.403,5708.877,5708.877,1,1,0.00000,3.75153,0.00000,0.00000,0.00000,0.00000,0.00000,,0.001739024,,,
334,02/03/2022 12:44:01.154,5725.628,5725.628,1,1,0.00000,3.76195,0.00000,0.00000,0.00000,0.00000,0.00000,,0.02428642,,,
335,02/03/2022 12:44:21.155,5745.629,5745.629,1,1,0.00000,3.76946,0.00000,0.00000,0.00000,0.00000,0.00000,,-0.01712678,,,
336,02/03/2022 12:44:41.155,5765.629,5765.629,1,1,0.00000,3.77319,0.00000,0.00000,0.00000,0.00000,0.00000,,0.01770411,,,
337,02/03/2022 12:44:51.341,5775.816,5775.816,1,1,0.00000,3.78374,0.00000,0.00000,0.00000,0.00000,0.00000,,0.0006776432,,,
338,02/03/2022 12:45:11.342,5795.816,5795.816,1,1,0.00000,3.78931,0.00000,0.00000,0.00000,0.00000,0.00000,,-0.0307982,,,
339,02/03/2022 12:45:31.342,5815.816,5815.816,1,1,0.00000,3.79506,0.00000,0.00000,0.00000,0.00000,0.00000,,0.01110286,,0,
340,02/03/2022 12:45:45.655,5830.129,5830.129,1,1,0.00000,3.80522,0.00000,0.00000,0.00000,0.00000,0.00000,,-0.02782292,,,
341,02/03/2022 12:46:05.656,5850.130,5850.130,1,1,0.00000,3.80823,0.00000,0.00000,0.00000,0.00000,0.00000,,-0.0309131,,,
342,02/03/2022 12:46:16.713,5861.188,5861.188,1,1,0.00000,3.81883,0.00000,0.00000,0.00000,0.00000,0.00000,,0.02105302,,,
343,02/03/2022 12:46:36.715,5881.189,5881.189,1,1,0.00000,3.81997,0.00000,0.00000,0.00000,0.00000,0.00000,,-0.01022155,,,
344,02/03/2022 12:46:43.089,5887.563,5887.563,1,1,0.00000,3.82997,0.00000,0.00000,0.00000,0.00000,0.00000,,0.01821029,,,
345,02/03/2022 12:47:03.089,5907.563,5907.563,1,1,0.00000,3.83331,0.00000,0.00000,0.00000,0.00000,0.00000,,0.01165158,,,
346,02/03/2022 12:47:15.513,5919.988,5919.988,1,1,0.00000,3.84341,0.00000,0.00000,0.00000,0.00000,0.00000,,0.0173678,,,
347,02/03/2022 12:47:35.514,5939.988,5939.988,1,1,0.00000,3.84852,0.00000,0.00000,0.00000,0.00000,0.00000,,0.000662873,,0,
348,02/03/2022 12:47:52.603,5957.077,5957.077,1,1,0.00000,3.85882,0.00000,0.00000,0.00000,0.00000,0.00000,,-0.04393326,,,
349,02/03/2022 12:48:12.604,5977.078,5977.078,1,1,0.00000,3.86215,0.00000,0.00000,0.00000,0.00000,0.00000,,-0.02051903,,,
350,02/03/2022 12:48:23.793,5988.268,5988.268,1,1,0.00000,3.87220,0.00000,0.00000,0.00000,0.00000,0.00000,,0.0006394339,,,
351,02/03/2022 12:48:43.795,6008.269,6008.269,1,1,0.00000,3.87615,0.00000,0.00000,0.00000,0.00000,0.00000,,0.01165661,,,
352,02/03/2022 12:49:00.603,6025.077,6025.077,1,1,0.00000,3.88629,0.00000,0.00000,0.00000,0.00000,0.00000,,0.03421601,,,
353,02/03/2022 12:49:20.605,6045.079,6045.079,1,1,0.00000,3.89052,0.00000,0.00000,0.00000,0.00000,0.00000,,-0.01799441,,,
354,02/03/2022 12:49:35.144,6059.618,6059.618,1,1,0.00000,3.90066,0.00000,0.00000,0.00000,0.00000,0.00000,,-0.02782634,,0,
355,02/03/2022 12:49:55.145,6079.619,6079.619,1,1,0.00000,3.90251,0.00000,0.00000,0.00000,0.00000,0.00000,,-0.01941925,,,
356,02/03/2022 12:50:02.219,6086.693,6086.693,1,1,0.00000,3.91280,0.00000,0.00000,0.00000,0.00000,0.00000,,-0.01302814,,,
357,02/03/2022 12:50:22.220,6106.694,6106.694,1,1,0.00000,3.91787,0.00000,0.00000,0.00000,0.00000,0.00000,,-0.0125848,,,
358,02/03/2022 12:50:38.744,6123.218,6123.218,1,1,0.00000,3.92807,0.00000,0.00000,0.00000,0.00000,0.00000,,-0.03921559,,,
359,02/03/2022 12:50:58.744,6143.218,6143.218,1,1,0.00000,3.93584,0.00000,0.00000,0.00000,0.00000,0.00000,,-0.01780484,,,
